Country/Region,Date,Confirmed,Deaths,Recovered
Zimbabwe,2020-03-26,3,1,0
Dominica,2020-03-26,11,0,0
Grenada,2020-03-26,7,0,0
Mozambique,2020-03-26,7,0,0
Syria,2020-03-26,5,0,0
Timor-Leste,2020-03-26,1,0,0
Belize,2020-03-26,2,0,0
Laos,2020-03-26,6,0,0
Libya,2020-03-26,1,0,0
West Bank and Gaza,2020-03-26,84,1,17
Guinea-Bissau,2020-03-26,2,0,0
Mali,2020-03-26,4,0,0
Saint Kitts and Nevis,2020-03-26,2,0,0
Canada,2020-03-26,1,0,0
Canada,2020-03-26,3,0,0
Kosovo,2020-03-26,71,1,0
Burma,2020-03-26,0,0,0
United Kingdom,2020-03-26,0,0,0
United Kingdom,2020-03-26,0,0,0
United Kingdom,2020-03-26,0,0,0
Botswana,2020-03-26,0,0,0
Burundi,2020-03-26,0,0,0
Sierra Leone,2020-03-26,0,0,0
Malawi,2020-03-26,0,0,0
United Kingdom,2020-03-26,0,0,0
France,2020-03-26,0,0,0
South Sudan,2020-03-26,0,0,0
Western Sahara,2020-03-26,0,0,0
Sao Tome and Principe,2020-03-26,0,0,0
Yemen,2020-03-26,0,0,0
Comoros,2020-03-26,0,0,0
Tajikistan,2020-03-26,0,0,0
Lesotho,2020-03-26,0,0,0
Afghanistan,2020-03-27,110,4,2
Albania,2020-03-27,186,8,31
Algeria,2020-03-27,409,26,29
Andorra,2020-03-27,267,3,1
Angola,2020-03-27,4,0,0
Antigua and Barbuda,2020-03-27,7,0,0
Argentina,2020-03-27,589,13,72
Armenia,2020-03-27,329,1,28
Australia,2020-03-27,62,0,1
Australia,2020-03-27,1405,7,4
Australia,2020-03-27,12,0,0
Australia,2020-03-27,555,1,8
Australia,2020-03-27,257,0,6
Australia,2020-03-27,47,0,3
Australia,2020-03-27,574,3,171
Australia,2020-03-27,231,2,1
Austria,2020-03-27,7657,58,225
Azerbaijan,2020-03-27,165,3,15
Bahamas,2020-03-27,10,0,1
Bahrain,2020-03-27,466,4,227
Bangladesh,2020-03-27,48,5,11
Barbados,2020-03-27,24,0,0
Belarus,2020-03-27,94,0,32
Belgium,2020-03-27,7284,289,858
Benin,2020-03-27,6,0,0
Bhutan,2020-03-27,3,0,0
Bolivia,2020-03-27,61,0,0
Bosnia and Herzegovina,2020-03-27,237,4,5
Brazil,2020-03-27,3417,92,6
Brunei,2020-03-27,115,0,11
Bulgaria,2020-03-27,293,3,9
Burkina Faso,2020-03-27,180,9,12
Cabo Verde,2020-03-27,5,1,0
Cambodia,2020-03-27,99,0,11
Cameroon,2020-03-27,91,2,2
Canada,2020-03-27,542,2,0
Canada,2020-03-27,725,14,0
Canada,2020-03-27,39,1,0
Canada,2020-03-27,45,0,0
Canada,2020-03-27,102,0,0
Canada,2020-03-27,90,0,0
Canada,2020-03-27,994,18,0
Canada,2020-03-27,9,0,0
Canada,2020-03-27,2024,18,0
Canada,2020-03-27,95,0,0
Central African Republic,2020-03-27,3,0,0
Chad,2020-03-27,3,0,0
Chile,2020-03-27,1665,5,43
China,2020-03-27,990,6,984
China,2020-03-27,569,8,408
China,2020-03-27,578,6,570
China,2020-03-27,331,1,295
China,2020-03-27,136,2,123
China,2020-03-27,1456,8,1337
China,2020-03-27,254,2,250
China,2020-03-27,146,2,144
China,2020-03-27,168,6,168
China,2020-03-27,319,6,0
China,2020-03-27,484,13,469
China,2020-03-27,1275,22,0
China,2020-03-27,519,4,110
China,2020-03-27,67801,3174,61732
China,2020-03-27,1018,4,1014
China,2020-03-27,92,1,74
China,2020-03-27,641,0,631
China,2020-03-27,936,1,934
China,2020-03-27,95,1,92
China,2020-03-27,128,2,124
China,2020-03-27,33,0,10
China,2020-03-27,75,0,75
China,2020-03-27,18,0,18
China,2020-03-27,253,3,242
China,2020-03-27,772,7,752
China,2020-03-27,468,5,334
China,2020-03-27,135,0,133
China,2020-03-27,548,3,536
China,2020-03-27,155,3,133
China,2020-03-27,1,0,1
China,2020-03-27,76,3,73
China,2020-03-27,180,2,172
China,2020-03-27,1247,1,1222
Colombia,2020-03-27,539,6,10
Congo (Brazzaville),2020-03-27,4,0,0
Congo (Kinshasa),2020-03-27,51,3,2
Costa Rica,2020-03-27,263,2,3
Cote d'Ivoire,2020-03-27,101,0,3
Croatia,2020-03-27,586,3,37
Cuba,2020-03-27,80,2,4
Cyprus,2020-03-27,162,5,15
Czechia,2020-03-27,2279,9,11
Denmark,2020-03-27,144,0,54
Greenland,2020-03-27,10,0,2
Denmark,2020-03-27,2046,52,1
Djibouti,2020-03-27,12,0,0
Dominican Republic,2020-03-27,581,20,3
Ecuador,2020-03-27,1595,36,3
Egypt,2020-03-27,536,30,116
El Salvador,2020-03-27,13,0,0
Equatorial Guinea,2020-03-27,12,0,0
Eritrea,2020-03-27,6,0,0
Estonia,2020-03-27,575,1,11
Eswatini,2020-03-27,9,0,0
Ethiopia,2020-03-27,16,0,0
Fiji,2020-03-27,5,0,0
Finland,2020-03-27,1041,7,10
France,2020-03-27,28,0,6
France,2020-03-27,30,0,0
France,2020-03-27,73,1,0
France,2020-03-27,50,0,0
France,2020-03-27,15,0,0
France,2020-03-27,145,0,1
France,2020-03-27,5,0,0
France,2020-03-27,11,0,0
France,2020-03-27,81,1,0
France,2020-03-27,32964,1995,5700
Gabon,2020-03-27,7,1,0
Gambia,2020-03-27,3,1,0
Georgia,2020-03-27,83,0,14
Germany,2020-03-27,50871,342,6658
Ghana,2020-03-27,137,4,2
Greece,2020-03-27,966,28,52
Guatemala,2020-03-27,28,1,4
Guinea,2020-03-27,8,0,0
Guyana,2020-03-27,5,1,0
Haiti,2020-03-27,8,0,0
Holy See,2020-03-27,4,0,0
Honduras,2020-03-27,68,1,0
Hungary,2020-03-27,300,10,34
Iceland,2020-03-27,890,2,97
India,2020-03-27,887,20,73
Indonesia,2020-03-27,1046,87,46
Iran,2020-03-27,32332,2378,11133
Iraq,2020-03-27,458,40,122
Ireland,2020-03-27,2121,22,5
Israel,2020-03-27,3035,12,79
Italy,2020-03-27,86498,9134,10950
Jamaica,2020-03-27,26,1,2
Japan,2020-03-27,1530,53,372
Jordan,2020-03-27,235,1,18
Kazakhstan,2020-03-27,150,1,3
Kenya,2020-03-27,31,1,1
South Korea,2020-03-27,9332,139,4528
Kuwait,2020-03-27,225,0,57
Kyrgyzstan,2020-03-27,58,0,0
Latvia,2020-03-27,280,0,1
Lebanon,2020-03-27,391,8,27
Liberia,2020-03-27,3,0,0
Liechtenstein,2020-03-27,56,0,19
Lithuania,2020-03-27,358,5,1
Luxembourg,2020-03-27,1605,15,40
Madagascar,2020-03-27,26,0,0
Malaysia,2020-03-27,2161,26,259
Maldives,2020-03-27,16,0,9
Malta,2020-03-27,139,0,2
Mauritania,2020-03-27,3,0,0
Mauritius,2020-03-27,94,2,0
Mexico,2020-03-27,717,12,4
Moldova,2020-03-27,199,2,2
Monaco,2020-03-27,42,0,1
Mongolia,2020-03-27,11,0,0
Montenegro,2020-03-27,82,1,0
Morocco,2020-03-27,345,23,11
Namibia,2020-03-27,8,0,2
Nepal,2020-03-27,4,0,1
Netherlands,2020-03-27,33,0,1
Netherlands,2020-03-27,8,1,2
Netherlands,2020-03-27,3,0,0
Netherlands,2020-03-27,8603,546,0
New Zealand,2020-03-27,368,0,37
Nicaragua,2020-03-27,2,1,0
Niger,2020-03-27,10,1,0
Nigeria,2020-03-27,70,1,3
North Macedonia,2020-03-27,219,3,3
Norway,2020-03-27,3755,19,6
Oman,2020-03-27,131,0,23
Pakistan,2020-03-27,1495,12,29
Panama,2020-03-27,674,9,2
Papua New Guinea,2020-03-27,1,0,0
Paraguay,2020-03-27,52,3,1
Peru,2020-03-27,635,11,16
Philippines,2020-03-27,803,54,31
Poland,2020-03-27,1389,16,7
Portugal,2020-03-27,4268,76,43
Qatar,2020-03-27,562,0,43
Romania,2020-03-27,1292,26,115
Russia,2020-03-27,1036,4,45
Rwanda,2020-03-27,54,0,0
Saint Lucia,2020-03-27,3,0,1
Saint Vincent and the Grenadines,2020-03-27,1,0,0
San Marino,2020-03-27,223,21,4
Saudi Arabia,2020-03-27,1104,3,35
Senegal,2020-03-27,119,0,11
Serbia,2020-03-27,457,1,0
Seychelles,2020-03-27,7,0,0
Singapore,2020-03-27,732,2,183
Slovakia,2020-03-27,269,0,2
Slovenia,2020-03-27,632,9,10
Somalia,2020-03-27,3,0,0
South Africa,2020-03-27,1170,1,31
Spain,2020-03-27,65719,5138,9357
Sri Lanka,2020-03-27,106,0,7
Sudan,2020-03-27,3,1,0
Suriname,2020-03-27,8,0,0
Sweden,2020-03-27,3069,105,0
Switzerland,2020-03-27,12928,231,1530
Taiwan*,2020-03-27,267,2,29
Tanzania,2020-03-27,13,0,1
Thailand,2020-03-27,1136,5,97
Togo,2020-03-27,25,1,1
Trinidad and Tobago,2020-03-27,66,2,1
Tunisia,2020-03-27,227,6,2
Turkey,2020-03-27,5698,92,42
Uganda,2020-03-27,23,0,0
Ukraine,2020-03-27,310,5,5
United Arab Emirates,2020-03-27,405,2,52
United Kingdom,2020-03-27,17,0,2
United Kingdom,2020-03-27,8,1,0
United Kingdom,2020-03-27,88,1,0
United Kingdom,2020-03-27,55,0,14
United Kingdom,2020-03-27,29,0,0
United Kingdom,2020-03-27,5,0,0
United Kingdom,2020-03-27,24017,1162,135
Uruguay,2020-03-27,274,0,0
US,2020-03-27,102276,2300,869
Uzbekistan,2020-03-27,88,1,5
Venezuela,2020-03-27,107,1,31
Vietnam,2020-03-27,163,0,20
Zambia,2020-03-27,22,0,0
Zimbabwe,2020-03-27,5,1,0
Dominica,2020-03-27,11,0,0
Grenada,2020-03-27,7,0,0
Mozambique,2020-03-27,7,0,0
Syria,2020-03-27,5,0,0
Timor-Leste,2020-03-27,1,0,0
Belize,2020-03-27,2,0,0
Laos,2020-03-27,6,0,0
Libya,2020-03-27,1,0,0
West Bank and Gaza,2020-03-27,91,1,17
Guinea-Bissau,2020-03-27,2,0,0
Mali,2020-03-27,11,0,0
Saint Kitts and Nevis,2020-03-27,2,0,0
Canada,2020-03-27,1,0,0
Canada,2020-03-27,3,0,0
Kosovo,2020-03-27,86,1,1
Burma,2020-03-27,8,0,0
United Kingdom,2020-03-27,0,0,0
United Kingdom,2020-03-27,0,0,0
United Kingdom,2020-03-27,0,0,0
Botswana,2020-03-27,0,0,0
Burundi,2020-03-27,0,0,0
Sierra Leone,2020-03-27,0,0,0
Malawi,2020-03-27,0,0,0
United Kingdom,2020-03-27,0,0,0
France,2020-03-27,0,0,0
South Sudan,2020-03-27,0,0,0
Western Sahara,2020-03-27,0,0,0
Sao Tome and Principe,2020-03-27,0,0,0
Yemen,2020-03-27,0,0,0
Comoros,2020-03-27,0,0,0
Tajikistan,2020-03-27,0,0,0
Lesotho,2020-03-27,0,0,0
Afghanistan,2020-03-28,110,4,2
Albania,2020-03-28,197,10,31
Algeria,2020-03-28,454,29,31
Andorra,2020-03-28,308,3,1
Angola,2020-03-28,5,0,0
Antigua and Barbuda,2020-03-28,7,0,0
Argentina,2020-03-28,690,18,72
Armenia,2020-03-28,407,1,30
Australia,2020-03-28,71,0,2
Australia,2020-03-28,1617,8,4
Australia,2020-03-28,15,0,0
Australia,2020-03-28,625,1,8
Australia,2020-03-28,287,0,6
Australia,2020-03-28,62,0,5
Australia,2020-03-28,685,3,191
Australia,2020-03-28,278,2,28
Austria,2020-03-28,8271,68,225
Azerbaijan,2020-03-28,182,4,15
Bahamas,2020-03-28,10,0,1
Bahrain,2020-03-28,476,4,265
Bangladesh,2020-03-28,48,5,15
Barbados,2020-03-28,26,0,0
Belarus,2020-03-28,94,0,32
Belgium,2020-03-28,9134,353,1063
Benin,2020-03-28,6,0,0
Bhutan,2020-03-28,3,0,0
Bolivia,2020-03-28,74,0,0
Bosnia and Herzegovina,2020-03-28,258,5,5
Brazil,2020-03-28,3904,111,6
Brunei,2020-03-28,120,1,25
Bulgaria,2020-03-28,331,7,11
Burkina Faso,2020-03-28,207,11,21
Cabo Verde,2020-03-28,5,1,0
Cambodia,2020-03-28,99,0,13
Cameroon,2020-03-28,91,2,2
Canada,2020-03-28,542,2,0
Canada,2020-03-28,884,17,0
Canada,2020-03-28,64,1,0
Canada,2020-03-28,51,0,0
Canada,2020-03-28,120,0,0
Canada,2020-03-28,110,0,0
Canada,2020-03-28,1144,18,0
Canada,2020-03-28,11,0,0
Canada,2020-03-28,2498,22,0
Canada,2020-03-28,134,0,0
Central African Republic,2020-03-28,3,0,0
Chad,2020-03-28,3,0,0
Chile,2020-03-28,2015,6,61
China,2020-03-28,990,6,984
China,2020-03-28,573,8,410
China,2020-03-28,578,6,570
China,2020-03-28,337,1,295
China,2020-03-28,136,2,125
China,2020-03-28,1467,8,1341
China,2020-03-28,254,2,250
China,2020-03-28,146,2,144
China,2020-03-28,168,6,168
China,2020-03-28,319,6,0
China,2020-03-28,484,13,469
China,2020-03-28,1275,22,0
China,2020-03-28,561,4,112
China,2020-03-28,67801,3177,62098
China,2020-03-28,1018,4,1014
China,2020-03-28,94,1,74
China,2020-03-28,641,0,631
China,2020-03-28,936,1,934
China,2020-03-28,97,1,92
China,2020-03-28,132,2,124
China,2020-03-28,37,0,10
China,2020-03-28,75,0,75
China,2020-03-28,18,0,18
China,2020-03-28,253,3,242
China,2020-03-28,772,7,752
China,2020-03-28,485,5,334
China,2020-03-28,135,0,133
China,2020-03-28,548,3,536
China,2020-03-28,161,3,133
China,2020-03-28,1,0,1
China,2020-03-28,76,3,73
China,2020-03-28,180,2,172
China,2020-03-28,1251,1,1225
Colombia,2020-03-28,608,6,10
Congo (Brazzaville),2020-03-28,4,0,0
Congo (Kinshasa),2020-03-28,65,6,2
Costa Rica,2020-03-28,295,2,3
Cote d'Ivoire,2020-03-28,101,0,3
Croatia,2020-03-28,657,5,45
Cuba,2020-03-28,119,3,4
Cyprus,2020-03-28,179,5,15
Czechia,2020-03-28,2631,11,11
Denmark,2020-03-28,155,0,54
Greenland,2020-03-28,10,0,2
Denmark,2020-03-28,2201,65,1
Djibouti,2020-03-28,14,0,0
Dominican Republic,2020-03-28,719,28,3
Ecuador,2020-03-28,1823,48,3
Egypt,2020-03-28,576,36,121
El Salvador,2020-03-28,19,0,0
Equatorial Guinea,2020-03-28,12,0,0
Eritrea,2020-03-28,6,0,0
Estonia,2020-03-28,645,1,20
Eswatini,2020-03-28,9,0,0
Ethiopia,2020-03-28,16,0,1
Fiji,2020-03-28,5,0,0
Finland,2020-03-28,1167,9,10
France,2020-03-28,28,0,6
France,2020-03-28,30,0,0
France,2020-03-28,102,2,17
France,2020-03-28,63,0,0
France,2020-03-28,15,0,0
France,2020-03-28,183,0,1
France,2020-03-28,5,0,0
France,2020-03-28,11,0,0
France,2020-03-28,93,1,0
France,2020-03-28,37575,2314,5700
Gabon,2020-03-28,7,1,0
Gambia,2020-03-28,3,1,0
Georgia,2020-03-28,90,0,14
Germany,2020-03-28,57695,433,8481
Ghana,2020-03-28,141,5,2
Greece,2020-03-28,1061,32,52
Guatemala,2020-03-28,34,1,10
Guinea,2020-03-28,8,0,0
Guyana,2020-03-28,8,1,0
Haiti,2020-03-28,8,0,0
Holy See,2020-03-28,6,0,0
Honduras,2020-03-28,95,1,3
Hungary,2020-03-28,343,11,34
Iceland,2020-03-28,963,2,114
India,2020-03-28,987,24,84
Indonesia,2020-03-28,1155,102,59
Iran,2020-03-28,35408,2517,11679
Iraq,2020-03-28,506,42,131
Ireland,2020-03-28,2415,36,5
Israel,2020-03-28,3619,12,89
Italy,2020-03-28,92472,10023,12384
Jamaica,2020-03-28,30,1,2
Japan,2020-03-28,1728,56,404
Jordan,2020-03-28,246,1,18
Kazakhstan,2020-03-28,228,1,16
Kenya,2020-03-28,38,1,1
South Korea,2020-03-28,9478,144,4811
Kuwait,2020-03-28,235,0,64
Kyrgyzstan,2020-03-28,58,0,0
Latvia,2020-03-28,305,0,1
Lebanon,2020-03-28,412,8,30
Liberia,2020-03-28,3,0,0
Liechtenstein,2020-03-28,56,0,28
Lithuania,2020-03-28,394,7,1
Luxembourg,2020-03-28,1831,18,40
Madagascar,2020-03-28,26,0,0
Malaysia,2020-03-28,2320,27,320
Maldives,2020-03-28,16,0,9
Malta,2020-03-28,149,0,2
Mauritania,2020-03-28,5,0,0
Mauritius,2020-03-28,102,2,0
Mexico,2020-03-28,848,16,4
Moldova,2020-03-28,231,2,2
Monaco,2020-03-28,42,0,1
Mongolia,2020-03-28,12,0,0
Montenegro,2020-03-28,84,1,0
Morocco,2020-03-28,402,25,11
Namibia,2020-03-28,8,0,2
Nepal,2020-03-28,5,0,1
Netherlands,2020-03-28,46,0,1
Netherlands,2020-03-28,8,1,2
Netherlands,2020-03-28,3,0,0
Netherlands,2020-03-28,9762,639,0
New Zealand,2020-03-28,451,0,50
Nicaragua,2020-03-28,4,1,0
Niger,2020-03-28,10,1,0
Nigeria,2020-03-28,89,1,3
North Macedonia,2020-03-28,241,4,3
Norway,2020-03-28,4015,23,7
Oman,2020-03-28,152,0,23
Pakistan,2020-03-28,1597,14,29
Panama,2020-03-28,786,14,2
Papua New Guinea,2020-03-28,1,0,0
Paraguay,2020-03-28,56,3,1
Peru,2020-03-28,671,16,16
Philippines,2020-03-28,1075,68,35
Poland,2020-03-28,1638,18,7
Portugal,2020-03-28,5170,100,43
Qatar,2020-03-28,590,1,45
Romania,2020-03-28,1452,37,139
Russia,2020-03-28,1264,4,49
Rwanda,2020-03-28,60,0,0
Saint Lucia,2020-03-28,3,0,1
Saint Vincent and the Grenadines,2020-03-28,1,0,1
San Marino,2020-03-28,224,22,6
Saudi Arabia,2020-03-28,1203,4,37
Senegal,2020-03-28,130,0,18
Serbia,2020-03-28,659,10,0
Seychelles,2020-03-28,8,0,0
Singapore,2020-03-28,802,2,198
Slovakia,2020-03-28,292,0,2
Slovenia,2020-03-28,684,9,10
Somalia,2020-03-28,3,0,0
South Africa,2020-03-28,1187,1,31
Spain,2020-03-28,73235,5982,12285
Sri Lanka,2020-03-28,113,1,9
Sudan,2020-03-28,5,1,0
Suriname,2020-03-28,8,0,0
Sweden,2020-03-28,3447,105,0
Switzerland,2020-03-28,14076,264,1530
Taiwan*,2020-03-28,283,2,30
Tanzania,2020-03-28,14,0,1
Thailand,2020-03-28,1245,6,97
Togo,2020-03-28,25,1,1
Trinidad and Tobago,2020-03-28,74,3,1
Tunisia,2020-03-28,278,8,2
Turkey,2020-03-28,7402,108,70
Uganda,2020-03-28,30,0,0
Ukraine,2020-03-28,356,9,5
United Arab Emirates,2020-03-28,468,2,52
United Kingdom,2020-03-28,17,0,2
United Kingdom,2020-03-28,8,1,0
United Kingdom,2020-03-28,97,1,0
United Kingdom,2020-03-28,56,0,14
United Kingdom,2020-03-28,32,0,0
United Kingdom,2020-03-28,5,0,0
United Kingdom,2020-03-28,26839,1456,135
Uruguay,2020-03-28,303,1,0
US,2020-03-28,122069,2934,1072
Uzbekistan,2020-03-28,104,2,5
Venezuela,2020-03-28,119,2,39
Vietnam,2020-03-28,174,0,21
Zambia,2020-03-28,28,0,0
Zimbabwe,2020-03-28,7,1,0
Dominica,2020-03-28,11,0,0
Grenada,2020-03-28,7,0,0
Mozambique,2020-03-28,8,0,0
Syria,2020-03-28,5,0,0
Timor-Leste,2020-03-28,1,0,0
Belize,2020-03-28,2,0,0
Laos,2020-03-28,8,0,0
Libya,2020-03-28,3,0,0
West Bank and Gaza,2020-03-28,98,1,18
Guinea-Bissau,2020-03-28,2,0,0
Mali,2020-03-28,18,0,0
Saint Kitts and Nevis,2020-03-28,2,0,0
Canada,2020-03-28,1,0,0
Canada,2020-03-28,4,0,0
Kosovo,2020-03-28,91,1,1
Burma,2020-03-28,8,0,0
United Kingdom,2020-03-28,2,0,0
United Kingdom,2020-03-28,2,0,0
United Kingdom,2020-03-28,4,0,0
Botswana,2020-03-28,0,0,0
Burundi,2020-03-28,0,0,0
Sierra Leone,2020-03-28,0,0,0
Malawi,2020-03-28,0,0,0
United Kingdom,2020-03-28,0,0,0
France,2020-03-28,0,0,0
South Sudan,2020-03-28,0,0,0
Western Sahara,2020-03-28,0,0,0
Sao Tome and Principe,2020-03-28,0,0,0
Yemen,2020-03-28,0,0,0
Comoros,2020-03-28,0,0,0
Tajikistan,2020-03-28,0,0,0
Lesotho,2020-03-28,0,0,0
Afghanistan,2020-03-29,120,4,2
Albania,2020-03-29,212,10,33
Algeria,2020-03-29,511,31,31
Andorra,2020-03-29,334,6,1
Angola,2020-03-29,7,2,0
Antigua and Barbuda,2020-03-29,7,0,0
Argentina,2020-03-29,745,19,72
Armenia,2020-03-29,424,3,30
Australia,2020-03-29,77,0,2
Australia,2020-03-29,1791,8,4
Australia,2020-03-29,15,0,0
Australia,2020-03-29,656,2,8
Australia,2020-03-29,299,0,6
Australia,2020-03-29,66,0,5
Australia,2020-03-29,769,4,191
Australia,2020-03-29,311,2,28
Austria,2020-03-29,8788,86,479
Azerbaijan,2020-03-29,209,4,15
Bahamas,2020-03-29,11,0,1
Bahrain,2020-03-29,499,4,272
Bangladesh,2020-03-29,48,5,15
Barbados,2020-03-29,33,0,0
Belarus,2020-03-29,94,0,32
Belgium,2020-03-29,10836,431,1359
Benin,2020-03-29,6,0,0
Bhutan,2020-03-29,4,0,0
Bolivia,2020-03-29,81,1,0
Bosnia and Herzegovina,2020-03-29,323,6,8
Brazil,2020-03-29,4256,136,6
Brunei,2020-03-29,126,1,34
Bulgaria,2020-03-29,346,8,14
Burkina Faso,2020-03-29,222,12,23
Cabo Verde,2020-03-29,6,1,0
Cambodia,2020-03-29,103,0,21
Cameroon,2020-03-29,139,6,5
Canada,2020-03-29,621,2,0
Canada,2020-03-29,884,17,0
Canada,2020-03-29,72,1,0
Canada,2020-03-29,66,0,0
Canada,2020-03-29,135,0,0
Canada,2020-03-29,122,0,0
Canada,2020-03-29,1355,21,0
Canada,2020-03-29,11,0,0
Canada,2020-03-29,2840,22,0
Canada,2020-03-29,156,0,0
Central African Republic,2020-03-29,3,0,0
Chad,2020-03-29,3,0,0
Chile,2020-03-29,2245,7,75
China,2020-03-29,990,6,984
China,2020-03-29,577,8,412
China,2020-03-29,579,6,570
China,2020-03-29,338,1,295
China,2020-03-29,138,2,125
China,2020-03-29,1475,8,1349
China,2020-03-29,254,2,250
China,2020-03-29,146,2,144
China,2020-03-29,168,6,168
China,2020-03-29,319,6,0
China,2020-03-29,484,13,469
China,2020-03-29,1276,22,0
China,2020-03-29,641,4,112
China,2020-03-29,67801,3182,62570
China,2020-03-29,1018,4,1014
China,2020-03-29,95,1,74
China,2020-03-29,644,0,631
China,2020-03-29,937,1,934
China,2020-03-29,98,1,92
China,2020-03-29,134,2,124
China,2020-03-29,37,0,10
China,2020-03-29,75,0,75
China,2020-03-29,18,0,18
China,2020-03-29,253,3,242
China,2020-03-29,772,7,752
China,2020-03-29,492,5,334
China,2020-03-29,136,0,133
China,2020-03-29,550,3,536
China,2020-03-29,166,3,133
China,2020-03-29,1,0,1
China,2020-03-29,76,3,73
China,2020-03-29,180,2,172
China,2020-03-29,1254,1,1225
Colombia,2020-03-29,702,10,10
Congo (Brazzaville),2020-03-29,19,0,0
Congo (Kinshasa),2020-03-29,65,6,2
Costa Rica,2020-03-29,314,2,3
Cote d'Ivoire,2020-03-29,165,1,4
Croatia,2020-03-29,713,6,52
Cuba,2020-03-29,139,3,4
Cyprus,2020-03-29,214,5,15
Czechia,2020-03-29,2817,16,11
Denmark,2020-03-29,159,0,70
Greenland,2020-03-29,10,0,2
Denmark,2020-03-29,2395,72,1
Djibouti,2020-03-29,18,0,0
Dominican Republic,2020-03-29,859,39,3
Ecuador,2020-03-29,1924,58,3
Egypt,2020-03-29,609,40,132
El Salvador,2020-03-29,24,0,0
Equatorial Guinea,2020-03-29,12,0,0
Eritrea,2020-03-29,12,0,0
Estonia,2020-03-29,679,3,20
Eswatini,2020-03-29,9,0,0
Ethiopia,2020-03-29,21,0,1
Fiji,2020-03-29,5,0,0
Finland,2020-03-29,1240,11,10
France,2020-03-29,28,0,6
France,2020-03-29,30,0,0
France,2020-03-29,106,4,17
France,2020-03-29,63,0,0
France,2020-03-29,15,0,0
France,2020-03-29,183,0,1
France,2020-03-29,5,0,0
France,2020-03-29,11,0,0
France,2020-03-29,93,1,0
France,2020-03-29,40174,2606,7202
Gabon,2020-03-29,7,1,0
Gambia,2020-03-29,4,1,0
Georgia,2020-03-29,91,0,18
Germany,2020-03-29,62095,533,9211
Ghana,2020-03-29,152,5,2
Greece,2020-03-29,1156,38,52
Guatemala,2020-03-29,34,1,10
Guinea,2020-03-29,16,0,0
Guyana,2020-03-29,8,1,0
Haiti,2020-03-29,15,0,1
Holy See,2020-03-29,6,0,0
Honduras,2020-03-29,110,3,3
Hungary,2020-03-29,408,13,34
Iceland,2020-03-29,1020,2,135
India,2020-03-29,1024,27,95
Indonesia,2020-03-29,1285,114,64
Iran,2020-03-29,38309,2640,12391
Iraq,2020-03-29,547,42,143
Ireland,2020-03-29,2615,46,5
Israel,2020-03-29,4247,15,132
Italy,2020-03-29,97689,10779,13030
Jamaica,2020-03-29,32,1,2
Japan,2020-03-29,1907,63,424
Jordan,2020-03-29,259,3,18
Kazakhstan,2020-03-29,284,1,20
Kenya,2020-03-29,42,1,1
South Korea,2020-03-29,9583,152,5033
Kuwait,2020-03-29,255,0,67
Kyrgyzstan,2020-03-29,84,0,0
Latvia,2020-03-29,347,0,1
Lebanon,2020-03-29,438,10,30
Liberia,2020-03-29,3,0,0
Liechtenstein,2020-03-29,56,0,28
Lithuania,2020-03-29,460,7,1
Luxembourg,2020-03-29,1950,21,40
Madagascar,2020-03-29,39,0,0
Malaysia,2020-03-29,2470,35,388
Maldives,2020-03-29,17,0,13
Malta,2020-03-29,151,0,2
Mauritania,2020-03-29,5,0,2
Mauritius,2020-03-29,107,3,0
Mexico,2020-03-29,993,20,4
Moldova,2020-03-29,263,2,2
Monaco,2020-03-29,46,1,1
Mongolia,2020-03-29,12,0,0
Montenegro,2020-03-29,85,1,0
Morocco,2020-03-29,479,26,13
Namibia,2020-03-29,11,0,2
Nepal,2020-03-29,5,0,1
Netherlands,2020-03-29,50,0,1
Netherlands,2020-03-29,8,1,2
Netherlands,2020-03-29,6,0,0
Netherlands,2020-03-29,10866,771,0
New Zealand,2020-03-29,514,1,56
Nicaragua,2020-03-29,4,1,0
Niger,2020-03-29,18,1,0
Nigeria,2020-03-29,111,1,3
North Macedonia,2020-03-29,259,6,3
Norway,2020-03-29,4284,25,7
Oman,2020-03-29,167,0,23
Pakistan,2020-03-29,1717,21,76
Panama,2020-03-29,901,17,4
Papua New Guinea,2020-03-29,1,0,0
Paraguay,2020-03-29,59,3,1
Peru,2020-03-29,852,18,16
Philippines,2020-03-29,1418,71,42
Poland,2020-03-29,1862,22,7
Portugal,2020-03-29,5962,119,43
Qatar,2020-03-29,634,1,48
Romania,2020-03-29,1815,43,206
Russia,2020-03-29,1534,8,64
Rwanda,2020-03-29,70,0,0
Saint Lucia,2020-03-29,9,0,1
Saint Vincent and the Grenadines,2020-03-29,1,0,1
San Marino,2020-03-29,224,22,6
Saudi Arabia,2020-03-29,1299,8,66
Senegal,2020-03-29,142,0,27
Serbia,2020-03-29,741,13,0
Seychelles,2020-03-29,8,0,0
Singapore,2020-03-29,844,3,212
Slovakia,2020-03-29,314,0,2
Slovenia,2020-03-29,730,11,10
Somalia,2020-03-29,3,0,0
South Africa,2020-03-29,1280,2,31
Spain,2020-03-29,80110,6803,14709
Sri Lanka,2020-03-29,117,1,11
Sudan,2020-03-29,6,1,0
Suriname,2020-03-29,8,0,0
Sweden,2020-03-29,3700,110,0
Switzerland,2020-03-29,14829,300,1595
Taiwan*,2020-03-29,298,2,30
